MLNLAYER	COMBINED_TYPE	epoch	frac	early_avg_acc_lstm	early_avg_acc_mln	early_avg_acc_lstm_mln	final_framewise_avg_acc_lstm	final_framewise_avg_acc_mln	final_framewise_avg_acc_lstm_mln	class_framewise_avg_acc_lstm	class_framewise_avg_acc_mln	class_framewise_avg_acc_lstm_mln	classcount	early_class_framewise_avg_acc_lstm	early_class_framewise_avg_acc_mln	early_class_framewise_avg_acc_lstm_mln	early_classcount
False	conflation	20	0.5	0.92	0.54	0.92	0.92159184776374	0.47664117049291777	0.9182802136430525	[0.9799196787148594, 0.9830508474576272, 1.0, 0.7108433734939759, 0.9714285714285714, 0.803921568627451, 0.9665071770334929]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.9718875502008032, 0.976271186440678, 1.0, 0.7188755020080321, 0.9714285714285714, 0.8137254901960784, 0.9665071770334929]	[249, 295, 126, 249, 175, 102, 209]	[0.875, 1.0, 1.0, 0.7142857142857143, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[0.875, 1.0, 1.0, 0.7142857142857143, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	21	0.5	0.96	0.54	0.96	0.9575082147447528	0.47664117049291777	0.9536133486350503	[1.0, 0.9694915254237289, 1.0, 0.8835341365461847, 1.0, 0.7549019607843137, 0.9904306220095693]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9593220338983051, 1.0, 0.8875502008032129, 0.9942857142857143, 0.7549019607843137, 0.9856459330143541]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	22	0.5	0.98	0.54	0.98	0.9731911356304545	0.47664117049291777	0.9699495465318243	[1.0, 0.9728813559322034, 1.0, 1.0, 1.0, 0.7647058823529411, 0.9856459330143541]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9627118644067797, 1.0, 1.0, 0.9942857142857143, 0.7647058823529411, 0.9808612440191388]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	23	0.5	0.98	0.54	0.98	0.972982329713346	0.47664117049291777	0.9726114206593085	[1.0, 0.976271186440678, 1.0, 1.0, 1.0, 0.7843137254901961, 0.9665071770334929]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9661016949152542, 1.0, 1.0, 1.0, 0.7941176470588235, 0.9712918660287081]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	24	0.5	0.98	0.54	0.98	0.9802302854130474	0.47664117049291777	0.9782779056096083	[1.0, 0.9830508474576272, 1.0, 1.0, 1.0, 0.8235294117647058, 0.9808612440191388]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.976271186440678, 1.0, 1.0, 1.0, 0.8235294117647058, 0.9808612440191388]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	25	0.5	0.98	0.54	0.98	0.9679719618349211	0.47664117049291777	0.9654946252934331	[1.0, 0.9864406779661017, 1.0, 1.0, 1.0, 0.7156862745098039, 0.9952153110047847]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.976271186440678, 1.0, 1.0, 0.9942857142857143, 0.7156862745098039, 0.9952153110047847]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	26	0.5	0.98	0.54	0.98	0.9820162070633769	0.47664117049291777	0.9805412290124551	[1.0, 0.9864406779661017, 1.0, 1.0, 1.0, 0.8333333333333334, 0.9856459330143541]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9796610169491525, 1.0, 1.0, 1.0, 0.8333333333333334, 0.9856459330143541]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	27	0.5	0.98	0.54	0.98	0.9832910014513788	0.47664117049291777	0.981438664909891	[1.0, 0.9898305084745763, 1.0, 1.0, 1.0, 0.8529411764705882, 0.9808612440191388]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9796610169491525, 1.0, 1.0, 1.0, 0.8529411764705882, 0.9808612440191388]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	28	0.5	0.98	0.54	0.98	0.9832268988872763	0.47664117049291777	0.9813745623457885	[1.0, 0.9898305084745763, 1.0, 1.0, 1.0, 0.8431372549019608, 0.9856459330143541]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9796610169491525, 1.0, 1.0, 1.0, 0.8431372549019608, 0.9856459330143541]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	29	0.5	0.98	0.54	0.98	0.9833551040154813	0.47664117049291777	0.9834826900671237	[1.0, 0.9898305084745763, 1.0, 1.0, 1.0, 0.8627450980392157, 0.9760765550239234]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9830508474576272, 1.0, 1.0, 1.0, 0.8725490196078431, 0.9808612440191388]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
