MLNLAYER	COMBINED_TYPE	epoch	frac	early_avg_acc_lstm	early_avg_acc_mln	early_avg_acc_lstm_mln	final_framewise_avg_acc_lstm	final_framewise_avg_acc_mln	final_framewise_avg_acc_lstm_mln	class_framewise_avg_acc_lstm	class_framewise_avg_acc_mln	class_framewise_avg_acc_lstm_mln	classcount	early_class_framewise_avg_acc_lstm	early_class_framewise_avg_acc_mln	early_class_framewise_avg_acc_lstm_mln	early_classcount
False	conflation	11	0.5	0.94	0.54	0.96	0.9081597926840235	0.4717795232987072	0.9132559953673216	[0.8393574297188755, 0.7932203389830509, 1.0, 0.8393574297188755, 0.9885714285714285, 0.7843137254901961, 0.9186602870813397]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.8514056224899599, 0.8542372881355932, 1.0, 0.8795180722891566, 0.9428571428571428, 0.7843137254901961, 0.9090909090909091]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	12	0.5	0.94	0.54	0.94	0.9135231711406958	0.4717795232987072	0.9193248250366389	[0.891566265060241, 0.7966101694915254, 1.0, 0.9357429718875502, 0.9771428571428571, 0.6176470588235294, 0.9760765550239234]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9036144578313253, 0.847457627118644, 1.0, 0.9477911646586346, 0.9657142857142857, 0.6078431372549019, 0.9808612440191388]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 0.7142857142857143, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 0.7142857142857143, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	13	0.5	0.92	0.54	0.92	0.9010653633193703	0.4717795232987072	0.9063056180442632	[0.891566265060241, 0.8135593220338984, 1.0, 0.6746987951807228, 0.9885714285714285, 0.7745098039215687, 0.9473684210526315]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.8995983935742972, 0.8542372881355932, 1.0, 0.6907630522088354, 0.9828571428571429, 0.7745098039215687, 0.9425837320574163]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 0.7142857142857143, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 0.7142857142857143, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	14	0.5	0.92	0.54	0.92	0.9185810202624484	0.4717795232987072	0.922908398443957	[0.9317269076305221, 0.8440677966101695, 0.9920634920634921, 0.714859437751004, 0.9942857142857143, 0.803921568627451, 0.9521531100478469]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9397590361445783, 0.8711864406779661, 0.9920634920634921, 0.7349397590361446, 0.9885714285714285, 0.803921568627451, 0.9521531100478469]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 0.7142857142857143, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 0.7142857142857143, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	15	0.5	0.94	0.54	0.94	0.9219413958558899	0.4717795232987072	0.9193058712408135	[0.9518072289156626, 0.8677966101694915, 0.9920634920634921, 0.7188755020080321, 0.9942857142857143, 0.8431372549019608, 0.9473684210526315]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9558232931726908, 0.8406779661016949, 0.9920634920634921, 0.7228915662650602, 0.9885714285714285, 0.8431372549019608, 0.9521531100478469]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 0.7142857142857143, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 0.7142857142857143, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	16	0.5	0.96	0.54	0.96	0.9388034692834711	0.4717795232987072	0.9388860969217321	[0.9477911646586346, 0.9220338983050848, 0.9841269841269841, 0.8433734939759037, 1.0, 0.8431372549019608, 0.9569377990430622]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9598393574297188, 0.9084745762711864, 0.9841269841269841, 0.8755020080321285, 0.9714285714285714, 0.8431372549019608, 0.9569377990430622]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	17	0.5	0.9	0.54	0.9	0.8919735000958395	0.4717795232987072	0.8950041864925413	[0.9919678714859438, 0.9491525423728814, 0.9285714285714286, 0.5783132530120482, 1.0, 0.803921568627451, 0.937799043062201]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9919678714859438, 0.9423728813559322, 0.9206349206349206, 0.5983935742971888, 0.9885714285714285, 0.8137254901960784, 0.937799043062201]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 0.8571428571428571, 0.5714285714285714, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 0.8571428571428571, 0.5714285714285714, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	18	0.5	0.9	0.54	0.92	0.8758684697192072	0.4717795232987072	0.8935370231993719	[0.8554216867469879, 0.6847457627118644, 1.0, 0.927710843373494, 0.9657142857142857, 0.7941176470588235, 0.6746411483253588]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9116465863453815, 0.6813559322033899, 1.0, 0.9317269076305221, 0.9657142857142857, 0.8137254901960784, 0.7272727272727273]	[249, 295, 126, 249, 175, 102, 209]	[0.875, 0.8571428571428571, 1.0, 1.0, 1.0, 0.8571428571428571, 0.7142857142857143]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 0.8571428571428571, 0.7142857142857143]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	19	0.5	0.96	0.54	0.98	0.9090670587944562	0.4717795232987072	0.9256312319137159	[0.9437751004016064, 0.7186440677966102, 0.9841269841269841, 0.9477911646586346, 0.9485714285714286, 0.8333333333333334, 0.9234449760765551]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.963855421686747, 0.7898305084745763, 0.9841269841269841, 0.9518072289156626, 0.9485714285714286, 0.8333333333333334, 0.9186602870813397]	[249, 295, 126, 249, 175, 102, 209]	[0.875, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	20	0.5	0.98	0.54	0.98	0.965746479358701	0.4717795232987072	0.9616155928160497	[0.9959839357429718, 0.9423728813559322, 1.0, 1.0, 0.9885714285714285, 1.0, 0.84688995215311]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9919678714859438, 0.9389830508474576, 1.0, 1.0, 0.9828571428571429, 1.0, 0.8421052631578947]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	21	0.5	0.82	0.54	0.88	0.7839572338145173	0.4717795232987072	0.828762437084172	[0.9236947791164659, 0.8067796610169492, 1.0, 0.9759036144578314, 0.4228571428571429, 0.3431372549019608, 0.9665071770334929]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9518072289156626, 0.7830508474576271, 1.0, 0.9799196787148594, 0.72, 0.3431372549019608, 0.9665071770334929]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.42857142857142855, 0.42857142857142855, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.42857142857142855, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	22	0.5	0.9	0.54	0.9	0.8642870589906014	0.4717795232987072	0.8614737121891095	[0.751004016064257, 0.8949152542372881, 1.0, 0.5341365461847389, 0.9885714285714285, 0.8137254901960784, 0.9186602870813397]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.7590361445783133, 0.8779661016949153, 1.0, 0.5381526104417671, 0.9885714285714285, 0.803921568627451, 0.9138755980861244]	[249, 295, 126, 249, 175, 102, 209]	[0.875, 1.0, 1.0, 0.5714285714285714, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[0.875, 1.0, 1.0, 0.5714285714285714, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	23	0.5	0.96	0.54	0.98	0.9258208976174446	0.4717795232987072	0.9285696787130426	[0.9076305220883534, 0.864406779661017, 1.0, 0.9116465863453815, 0.9942857142857143, 0.7254901960784313, 0.8947368421052632]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9317269076305221, 0.8576271186440678, 1.0, 0.9317269076305221, 0.9828571428571429, 0.7254901960784313, 0.9043062200956937]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	24	0.5	0.98	0.54	0.96	0.9527203792902135	0.4717795232987072	0.9496496712486133	[0.9036144578313253, 0.9016949152542373, 1.0, 0.963855421686747, 1.0, 0.8529411764705882, 0.9090909090909091]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9156626506024096, 0.8813559322033898, 1.0, 0.963855421686747, 0.9771428571428571, 0.8627450980392157, 0.9090909090909091]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	25	0.5	1.0	0.54	0.98	0.9623974073196042	0.4717795232987072	0.9621421297483667	[0.9397590361445783, 0.9288135593220339, 1.0, 0.9518072289156626, 1.0, 0.9019607843137255, 0.937799043062201]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9558232931726908, 0.9186440677966101, 1.0, 0.963855421686747, 0.9828571428571429, 0.9019607843137255, 0.937799043062201]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	26	0.5	0.98	0.54	0.98	0.9607406848262177	0.4717795232987072	0.9621558258916312	[0.963855421686747, 0.9457627118644067, 1.0, 1.0, 1.0, 0.7058823529411765, 0.9856459330143541]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9718875502008032, 0.9389830508474576, 1.0, 1.0, 1.0, 0.7156862745098039, 0.9856459330143541]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	27	0.5	0.98	0.54	0.98	0.967313419251356	0.4717795232987072	0.967313419251356	[0.9718875502008032, 0.9593220338983051, 1.0, 1.0, 1.0, 0.7450980392156863, 0.9760765550239234]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9718875502008032, 0.9593220338983051, 1.0, 1.0, 1.0, 0.7450980392156863, 0.9760765550239234]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	28	0.5	0.98	0.54	0.98	0.9705729245354943	0.4717795232987072	0.9717133139029451	[0.9839357429718876, 0.9661016949152542, 1.0, 1.0, 1.0, 0.7647058823529411, 0.9760765550239234]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9919678714859438, 0.9627118644067797, 1.0, 1.0, 1.0, 0.7745098039215687, 0.9760765550239234]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	29	0.5	0.98	0.54	0.98	0.9789204536929635	0.4717795232987072	0.9786219462302769	[0.9919678714859438, 0.9694915254237289, 1.0, 1.0, 1.0, 0.8333333333333334, 0.9808612440191388]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9919678714859438, 0.9661016949152542, 1.0, 1.0, 1.0, 0.8333333333333334, 0.9808612440191388]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	30	0.5	1.0	0.54	1.0	0.9822650003625824	0.4717795232987072	0.9815486588211688	[0.9919678714859438, 0.976271186440678, 1.0, 1.0, 1.0, 0.8823529411764706, 0.9712918660287081]	[0.9879518072289156, 0.21694915254237288, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.24880382775119617]	[0.9919678714859438, 0.9694915254237289, 1.0, 1.0, 1.0, 0.8823529411764706, 0.9712918660287081]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[8, 7, 7, 7, 7, 7, 7]
