MLNLAYER	COMBINED_TYPE	epoch	frac	early_avg_acc_lstm	early_avg_acc_mln	early_avg_acc_lstm_mln	final_framewise_avg_acc_lstm	final_framewise_avg_acc_mln	final_framewise_avg_acc_lstm_mln	class_framewise_avg_acc_lstm	class_framewise_avg_acc_mln	class_framewise_avg_acc_lstm_mln	classcount	early_class_framewise_avg_acc_lstm	early_class_framewise_avg_acc_mln	early_class_framewise_avg_acc_lstm_mln	early_classcount
True	conflation	20	0.5	0.94	0.54	0.94	0.9077318216726685	0.47664117049291777	0.9046458816110251	[1.0, 0.7762711864406779, 1.0, 0.8433734939759037, 0.8342857142857143, 0.8235294117647058, 0.9186602870813397]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.7728813559322034, 1.0, 0.8393574297188755, 0.8342857142857143, 0.8235294117647058, 0.9186602870813397]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
True	conflation	21	0.5	0.94	0.54	0.94	0.9099920542810558	0.47664117049291777	0.9085128325260311	[1.0, 0.7796610169491526, 1.0, 0.8393574297188755, 0.84, 0.8333333333333334, 0.9330143540669856]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.7728813559322034, 1.0, 0.8393574297188755, 0.84, 0.8333333333333334, 0.937799043062201]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
True	conflation	22	0.5	0.94	0.54	0.94	0.9162922601714514	0.47664117049291777	0.9150815683475522	[1.0, 0.7830508474576271, 1.0, 0.8433734939759037, 0.84, 0.8431372549019608, 0.9760765550239234]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.7796610169491526, 1.0, 0.8433734939759037, 0.84, 0.8431372549019608, 0.9712918660287081]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
True	conflation	23	0.5	0.92	0.54	0.92	0.8898898899931809	0.47664117049291777	0.8890565566598475	[1.0, 0.7796610169491526, 1.0, 0.8433734939759037, 0.84, 0.8529411764705882, 0.7129186602870813]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.7796610169491526, 1.0, 0.8433734939759037, 0.84, 0.8529411764705882, 0.7081339712918661]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571]	[8, 7, 7, 7, 7, 7, 7]
True	conflation	24	0.5	0.9	0.54	0.9	0.8519367915331267	0.47664117049291777	0.8503697330423394	[0.8674698795180723, 0.752542372881356, 0.9682539682539683, 0.8473895582329317, 0.84, 0.6862745098039216, 0.8373205741626795]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.8755020080321285, 0.7457627118644068, 0.9682539682539683, 0.8473895582329317, 0.8342857142857143, 0.6862745098039216, 0.8229665071770335]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.7142857142857143, 0.8571428571428571]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.7142857142857143, 0.8571428571428571]	[8, 7, 7, 7, 7, 7, 7]
True	conflation	25	0.5	0.84	0.54	0.84	0.8006268165403183	0.47664117049291777	0.7935581257483143	[1.0, 0.488135593220339, 0.9841269841269841, 0.7710843373493976, 0.8285714285714286, 0.803921568627451, 0.6220095693779905]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.43389830508474575, 0.9761904761904762, 0.7791164658634538, 0.8285714285714286, 0.8333333333333334, 0.6172248803827751]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.2857142857142857, 1.0, 1.0, 0.8571428571428571, 0.7142857142857143, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.2857142857142857, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571]	[8, 7, 7, 7, 7, 7, 7]
True	conflation	26	0.5	0.92	0.54	0.92	0.8715707860676709	0.47664117049291777	0.8656517980734669	[0.9839357429718876, 0.6576271186440678, 0.9920634920634921, 0.8032128514056225, 0.8342857142857143, 0.7745098039215687, 0.9282296650717703]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.6305084745762712, 0.9841269841269841, 0.8032128514056225, 0.8342857142857143, 0.7647058823529411, 0.9138755980861244]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.7142857142857143, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.7142857142857143, 1.0]	[8, 7, 7, 7, 7, 7, 7]
True	conflation	27	0.5	0.9	0.54	0.9	0.8585802658106271	0.47664117049291777	0.8587490489095515	[0.8995983935742972, 0.6915254237288135, 1.0, 0.8192771084337349, 0.8114285714285714, 0.7745098039215687, 0.9234449760765551]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.9076305220883534, 0.6813559322033899, 0.9920634920634921, 0.8353413654618473, 0.8114285714285714, 0.7745098039215687, 0.9043062200956937]	[249, 295, 126, 249, 175, 102, 209]	[0.875, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.7142857142857143, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[0.875, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.7142857142857143, 1.0]	[8, 7, 7, 7, 7, 7, 7]
True	conflation	28	0.5	0.92	0.54	0.92	0.8852549192933408	0.47664117049291777	0.8863395906215902	[0.9678714859437751, 0.7050847457627119, 1.0, 0.8353413654618473, 0.84, 0.7549019607843137, 0.9569377990430622]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.9799196787148594, 0.6949152542372882, 1.0, 0.8554216867469879, 0.8342857142857143, 0.7647058823529411, 0.937799043062201]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.7142857142857143, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.7142857142857143, 1.0]	[8, 7, 7, 7, 7, 7, 7]
True	conflation	29	0.5	0.94	0.54	0.94	0.9043076221377033	0.47664117049291777	0.9059640986632157	[0.9879518072289156, 0.7457627118644068, 1.0, 0.8594377510040161, 0.8457142857142858, 0.7941176470588235, 0.9665071770334929]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.7288135593220338, 1.0, 0.8634538152610441, 0.8342857142857143, 0.803921568627451, 0.9760765550239234]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
